CRN,latitude,longitude,year,month,hour,day,weather,road_cond,light_cond,severity
2024093330,40.97925,-76.500311,2024,10,,5,3.0,1,,0
2024093331,41.389752,-79.265252,2024,10,,6,3.0,1,,0
2024093334,40.816317,-78.023361,2024,10,,6,3.0,1,,0
2024093335,41.855226,-77.109036,2024,10,,6,5.0,1,,0
2024093337,41.828485,-80.174888,2024,10,,6,3.0,1,,0
2024093350,40.361856,-80.229247,2024,10,,6,3.0,1,,9
2024093351,41.061335,-75.899902,2024,10,,6,3.0,1,,0
2024093352,40.412915,-77.176246,2024,10,,6,3.0,1,,4
2024093355,40.167668,-80.203771,2024,10,,7,3.0,1,,0
2024093357,41.233701,-75.790855,2024,10,,7,3.0,1,,0
2024093358,40.839396,-76.356301,2024,10,,7,3.0,1,,0
2024093359,41.336169,-74.863695,2024,10,,7,3.0,1,,0
2024093361,40.442438,-80.182132,2024,10,,7,3.0,1,,0
2024093362,41.803426,-76.833223,2024,10,,7,3.0,1,,0
2024093368,41.007698,-78.957268,2024,10,,7,3.0,1,,0
2024093370,40.293673,-76.980738,2024,10,,7,3.0,1,,0
2024093371,41.870164,-78.002834,2024,10,,7,3.0,1,,0
2024093373,41.511446,-80.027679,2024,10,,7,3.0,1,,0
2024093376,40.589843,-75.371888,2024,10,,7,3.0,1,,0
2024093377,40.204943,-76.852068,2024,10,,7,3.0,1,,0
2024093380,40.140214,-77.329713,2024,10,,7,3.0,1,,0
2024093381,41.018878,-76.308452,2024,10,,1,3.0,1,,0
2024093383,40.322964,-80.144325,2024,10,,1,3.0,1,,0
2024093384,40.688328,-80.349075,2024,10,,1,3.0,1,,0
2024093385,41.786314,-77.152911,2024,10,,1,3.0,1,,3
2024093387,40.57918,-79.784757,2024,10,,1,3.0,1,,0
2024093394,40.800442,-79.528954,2024,10,,1,3.0,1,,0
2024093396,40.857865,-76.686362,2024,10,,1,3.0,1,,0
2024093398,40.428734,-79.299329,2024,10,,2,3.0,1,,0
2024093400,40.032478,-79.075386,2024,10,,2,3.0,1,,0
2024093401,40.234215,-76.315326,2024,10,,2,3.0,1,,0
2024093402,41.429615,-75.705539,2024,10,,2,3.0,1,,0
2024093404,40.533023,-80.125889,2024,10,,2,3.0,1,,0
2024093405,41.145491,-75.963957,2024,10,,2,3.0,1,,0
2024093482,40.489548,-79.928998,2024,6,,2,3.0,1,,0
2024093564,40.296206,-74.894675,2024,10,,5,3.0,1,,3
2024093648,40.17924,-75.439869,2024,10,,3,3.0,1,,3
2024093674,40.495045,-75.846924,2024,10,,5,3.0,1,,0
2024093693,40.349888,-76.359734,2024,10,,3,3.0,1,,0
2024093696,40.763316,-80.111708,2024,10,,2,3.0,1,,0
2024093731,40.555354,-80.20319,2024,10,,3,3.0,1,,0
2024093733,40.631675,-79.648794,2024,10,,3,3.0,1,,0
2024093747,40.529985,-79.629263,2024,10,,7,3.0,1,,0
2024093756,40.529569,-75.772821,2024,10,,6,3.0,1,,0
2024093769,40.048176,-76.342813,2024,10,,2,3.0,1,,0
2024093783,40.23894,-78.900298,2024,10,,2,3.0,1,,0
2024093784,40.175474,-79.8028,2024,10,,1,3.0,1,,0
2024093785,40.775535,-76.510841,2024,10,,4,3.0,1,,0
2024093786,40.322832,-75.752612,2024,10,,2,3.0,1,,0
2024093795,40.605223,-79.611027,2024,10,,6,3.0,1,,0
2024093803,40.268484,-75.196572,2024,10,,3,3.0,1,,0
2024093804,40.2104,-75.596756,2024,10,,6,3.0,1,,0
2024093811,40.411446,-75.938757,2024,10,,2,3.0,1,,0
2024093825,39.832894,-77.804748,2024,9,,6,3.0,1,,2
2024093867,39.903487,-75.834104,2024,10,,5,3.0,1,,0
2024093872,40.434747,-75.423609,2024,10,,7,3.0,1,,0
2024093876,40.147257,-75.204435,2024,10,,1,3.0,1,,0
2024093881,40.594429,-75.630589,2024,10,,2,3.0,1,,3
2024093885,40.844921,-80.368354,2024,10,,3,3.0,1,,0
2024093889,40.5414,-80.121775,2024,10,20.0,3,3.0,1,,0
2024093895,40.146112,-78.260894,2024,10,,4,3.0,1,,0
2024093897,41.364406,-75.432654,2024,10,,4,3.0,1,,0
2024093901,40.0167,-79.564866,2024,10,,4,3.0,1,,9
2024093902,39.995368,-75.346966,2024,10,,5,3.0,1,,0
2024093903,40.447087,-78.580722,2024,10,,5,3.0,1,,0
2024093904,42.005919,-80.158394,2024,10,,5,3.0,1,,0
2024093911,40.302909,-75.41829,2024,10,,5,3.0,1,,0
2024093912,40.389469,-76.620093,2024,10,,6,3.0,1,,0
2024093913,40.845906,-80.102783,2024,10,,6,3.0,1,,0
2024093914,41.008785,-75.292015,2024,10,,6,3.0,1,,0
2024093916,40.636999,-79.117412,2024,10,,6,4.0,1,,0
2024093920,42.044495,-80.117011,2024,10,,6,3.0,1,,3
2024093923,40.832108,-76.065308,2024,10,,7,3.0,1,,3
2024093928,40.139583,-80.206902,2024,10,,7,3.0,1,,0
2024093929,40.710902,-80.128892,2024,10,,7,3.0,1,,0
2024093931,41.195325,-79.576352,2024,10,,1,3.0,1,,0
2024093932,40.549589,-79.825981,2024,10,,1,3.0,1,,0
2024093933,40.665656,-75.595025,2024,10,,1,3.0,1,,0
2024093934,40.61519,-76.428168,2024,10,,1,3.0,1,,0
2024093935,40.731706,-80.164979,2024,10,,1,3.0,1,,0
2024093936,41.215289,-75.474714,2024,10,,1,3.0,1,,0
2024093937,41.286837,-75.765916,2024,10,,1,3.0,1,,0
2024093938,41.190042,-79.214773,2024,10,,1,3.0,1,,0
2024093947,40.949292,-77.050978,2024,10,,1,3.0,1,,0
2024093948,40.068948,-79.762211,2024,10,,1,3.0,1,,0
2024093950,40.568521,-75.524597,2024,10,,1,3.0,1,,0
2024093953,40.81393,-76.09899,2024,10,,2,3.0,1,,4
2024093954,40.038727,-76.747985,2024,10,,2,3.0,1,,0
2024093955,40.303207,-79.562639,2024,10,,2,3.0,1,,3
2024093958,41.224921,-75.797371,2024,10,,2,3.0,1,,0
2024093959,41.510429,-75.980886,2024,10,,2,3.0,1,,3
2024093966,40.782007,-76.203347,2024,10,,2,3.0,1,,0
2024093967,41.055009,-80.125622,2024,10,,2,3.0,1,,0
2024093968,41.353986,-75.356658,2024,10,,2,3.0,1,,4
2024093969,41.969605,-80.322837,2024,10,,2,3.0,1,,3
2024093970,39.854201,-75.728304,2024,10,,2,3.0,1,,0
2024093972,41.316505,-79.162721,2024,10,,3,3.0,1,,0
2024093973,40.807281,-79.488086,2024,10,,3,3.0,1,,3
2024093974,40.555258,-78.92568,2024,10,,3,3.0,1,,0
2024093975,40.200601,-78.482805,2024,10,,3,3.0,1,,0
2024093976,40.978079,-76.499086,2024,10,,3,3.0,1,,0
2024093977,41.938469,-80.517199,2024,10,,3,3.0,1,,0
2024093978,39.738725,-76.581095,2024,10,,3,3.0,1,,0
2024093979,41.030044,-79.264771,2024,10,,3,3.0,1,,0
2024094010,40.287631,-75.795329,2024,10,,3,3.0,1,,0
2024094021,40.125892,-76.472201,2024,10,,3,3.0,1,,0
2024094046,40.369043,-75.019996,2024,10,,6,3.0,1,,0
2024094081,39.967727,-75.580195,2024,10,,6,3.0,1,,0
2024094101,40.212096,-76.952041,2024,10,,4,3.0,1,,0
2024094124,40.741872,-75.682313,2024,10,,3,3.0,1,,1
2024094126,40.619831,-75.661665,2024,10,,4,3.0,1,,1
2024094152,40.573774,-76.905593,2024,10,,1,3.0,1,,0
2024094175,40.412819,-76.894073,2024,10,,7,3.0,1,,0
2024094178,40.366703,-76.695504,2024,10,,1,3.0,1,,0
2024094179,40.615219,-75.507363,2024,10,,1,3.0,1,,0
2024094184,41.19735,-80.101694,2024,10,,2,3.0,1,,3
2024094185,40.296029,-80.168674,2024,10,,2,3.0,1,,3
2024094195,40.493793,-77.08262,2024,10,,3,3.0,1,,0
2024094199,40.269672,-75.444114,2024,10,,3,3.0,1,,0
2024094201,40.88833,-77.609637,2024,10,,4,3.0,1,,0
2024094202,39.763193,-79.7953,2024,10,,4,3.0,1,,3
2024094225,41.095667,-76.211306,2024,10,,4,3.0,1,,0
2024094234,40.225368,-79.219031,2024,10,,1,3.0,1,,0
2024094307,40.411111,-75.938965,2024,10,,4,3.0,1,,0
2024094318,40.207574,-78.971264,2024,10,,6,3.0,1,,0
2024094350,40.316686,-78.808678,2024,10,,5,4.0,1,,0
2024094359,40.485491,-79.856277,2024,10,,5,3.0,1,,0
2024094401,40.373728,-75.96908,2024,10,,2,3.0,1,,0
2024094406,40.290256,-75.159478,2024,10,,3,3.0,1,,0
2024094407,40.295929,-75.142296,2024,10,,7,3.0,1,,0
2024094408,40.290581,-75.132721,2024,10,,4,3.0,1,,0
2024094513,40.880009,-79.894177,2024,10,,5,3.0,1,,0
2024094518,40.273662,-79.898981,2024,10,,4,3.0,1,,0
2024094519,40.879942,-79.894319,2024,10,,4,4.0,1,,0
2024094549,39.760131,-77.264598,2024,10,,3,3.0,1,,0
2024094586,40.412243,-79.627861,2024,10,,5,3.0,1,,0
2024094594,40.512806,-75.321613,2024,10,,5,4.0,1,,0
2024094614,40.216431,-75.543898,2024,9,,5,3.0,1,,0
2024094620,41.758249,-76.052237,2024,9,,3,3.0,1,,2
2024094637,40.849524,-78.148474,2024,10,,4,3.0,1,,0
2024094649,40.024238,-79.629068,2024,10,,1,3.0,1,,0
2024094653,41.24108,-79.423652,2024,10,,3,3.0,1,,0
2024094657,39.930913,-79.681095,2024,10,,3,3.0,1,,3
2024094658,40.697928,-80.100316,2024,10,,4,3.0,1,,0
2024094659,41.892343,-80.175517,2024,10,,4,3.0,1,,0
2024094668,40.040668,-78.513199,2024,10,,6,3.0,1,,3
2024094669,40.162298,-75.071869,2024,10,,6,3.0,1,,0
2024094670,42.251098,-79.800253,2024,10,,6,3.0,1,,0
2024094671,40.560761,-79.162093,2024,10,,6,3.0,1,,0
2024094678,40.450726,-79.213579,2024,10,,1,3.0,1,,0
2024094681,41.163718,-80.16173,2024,10,,1,3.0,1,,0
2024094682,40.294263,-76.677648,2024,10,,2,3.0,1,,0
2024094683,40.01019,-78.670583,2024,10,,2,3.0,1,,0
2024094684,41.096258,-78.523804,2024,10,,2,3.0,1,,0
2024094691,41.872942,-80.225816,2024,10,,2,3.0,1,,0
2024094692,40.209086,-76.617098,2024,10,,3,3.0,1,,0
2024094693,41.046595,-76.276989,2024,10,,3,3.0,1,,0
2024094694,40.604537,-79.016167,2024,10,,3,3.0,1,,0
2024094696,41.481507,-80.002098,2024,10,,3,3.0,1,,0
2024094704,41.952134,-80.481888,2024,10,,3,3.0,1,,2
2024094712,41.907579,-79.431089,2024,10,,3,3.0,1,,4
2024094713,40.389478,-75.597467,2024,10,,4,3.0,1,,0
2024094714,40.221108,-80.464475,2024,10,,4,3.0,1,,3
2024094716,40.079984,-75.704788,2024,10,,4,3.0,1,,0
2024094725,40.587224,-79.170787,2024,10,,4,3.0,1,,0
2024094727,41.28236,-75.522372,2024,10,,5,7.0,9,,0
2024094728,41.756389,-80.244084,2024,10,,5,3.0,1,,0
2024094756,39.901968,-79.821201,2024,10,,6,3.0,1,,3
2024094765,41.031237,-76.326933,2024,10,,6,3.0,1,,0
2024094771,40.152109,-75.389812,2024,10,,6,3.0,1,,0
2024094773,40.50741,-75.386294,2024,10,,6,99.0,1,,0
2024094832,39.886942,-76.869626,2024,10,,6,3.0,1,,0
2024094882,39.794881,-77.764288,2024,10,,5,3.0,1,,0
2024094883,40.179721,-80.096384,2024,10,,6,3.0,1,,0
2024094893,40.300662,-80.166384,2024,10,,6,3.0,1,,0
2024094894,40.594326,-79.909455,2024,10,,7,3.0,1,,0
2024094895,40.234074,-79.620708,2024,10,,7,3.0,1,,0
2024094896,40.929622,-80.389753,2024,10,,1,3.0,1,,0
2024094897,40.789338,-80.262494,2024,10,,1,3.0,1,,0
2024094898,40.814968,-80.326846,2024,10,,1,3.0,1,,3
2024094899,40.820307,-80.342532,2024,10,,2,3.0,1,,0
2024094901,40.757313,-76.90391,2024,10,,2,3.0,1,,0
2024094903,40.594401,-79.909968,2024,10,,2,3.0,1,,0
2024094905,40.888126,-80.4415,2024,10,,3,3.0,1,,0
2024094906,40.61222,-79.953881,2024,10,,3,3.0,1,,0
2024094907,40.446959,-76.131189,2024,10,,4,3.0,1,,0
2024094913,40.917418,-80.132967,2024,10,,5,3.0,1,,0
2024094915,41.202716,-80.080927,2024,10,,5,3.0,1,,0
2024094916,41.185212,-80.352562,2024,10,,5,3.0,1,,0
2024094920,41.462103,-75.20037,2024,10,,5,3.0,1,,0
2024094922,40.107202,-79.225284,2024,10,,6,3.0,1,,0
2024094935,40.033377,-75.676846,2024,10,,6,3.0,1,,0
2024094951,40.419586,-75.938457,2024,10,,6,3.0,1,,3
2024094958,40.223038,-74.908902,2024,10,,3,3.0,1,,0
2024094962,41.084983,-75.624136,2024,10,,5,3.0,1,,0
2024094963,40.357117,-76.142098,2024,10,,6,3.0,1,,0
2024094968,40.290405,-77.122231,2024,10,,6,3.0,1,,0
2024094985,40.1292,-76.522941,2024,10,4.0,2,3.0,1,,0
2024094988,40.135748,-76.545082,2024,10,,3,3.0,1,,0
2024094991,40.522876,-75.387757,2024,10,,5,3.0,1,,0
2024094997,40.256115,-75.657674,2024,10,,3,3.0,1,,0
2024095019,40.40673,-79.607428,2024,10,,7,3.0,1,,0
2024095024,39.967799,-75.479817,2024,10,,6,3.0,1,,4
2024095025,,,2024,10,,7,3.0,1,,0
2024095047,40.442089,-78.955838,2024,10,,5,3.0,1,,0
2024095049,40.221912,-77.106028,2024,10,,1,3.0,1,,0
2024095052,40.651947,-75.406314,2024,10,,1,3.0,1,,0
2024095054,42.028644,-80.122609,2024,10,,1,3.0,1,,0
2024095059,42.019718,-80.1795,2024,10,,4,3.0,1,,4
2024095062,40.708131,-75.521051,2024,10,,4,3.0,1,,8
2024095063,41.925453,-80.176254,2024,10,,4,3.0,1,,0
2024095098,39.829778,-76.927194,2024,10,,2,3.0,1,,0
2024095101,39.939584,-76.880085,2024,10,,5,3.0,1,,0
2024095103,40.730772,-75.366233,2024,10,,6,3.0,1,,0
2024095121,40.547112,-75.667464,2024,10,,6,3.0,1,,0
2024095172,41.952764,-77.080355,2024,10,,7,3.0,1,,3
2024095177,40.818653,-77.900497,2024,10,,3,3.0,98,,0
2024095179,40.528477,-78.351765,2024,10,,4,3.0,1,,0
2024095183,41.942699,-80.507466,2024,10,,5,3.0,1,,3
2024095184,40.56179,-78.328813,2024,10,,5,3.0,1,,0
2024095185,41.889776,-77.13398,2024,10,,5,3.0,1,,0
2024095186,40.451496,-79.046417,2024,10,,6,3.0,1,,0
2024095187,40.806114,-78.062431,2024,10,,6,3.0,1,,0
2024095190,40.157444,-80.195392,2024,10,,6,3.0,1,,0
2024095191,40.806741,-75.299488,2024,10,,7,3.0,1,,0
2024095254,40.358246,-75.978149,2024,10,,1,3.0,1,,0
2024095283,41.015658,-76.204889,2024,10,,4,3.0,1,,0
2024095291,41.744042,-79.064758,2024,10,,6,3.0,1,,0
2024095292,41.245466,-77.224422,2024,10,,6,3.0,1,,0
2024095293,41.032518,-76.011855,2024,10,,6,3.0,1,,0
2024095295,41.174293,-76.583116,2024,10,,6,3.0,1,,3
2024095304,41.077222,-75.972469,2024,10,,6,3.0,1,,3
2024095337,40.780764,-75.446069,2024,10,,1,3.0,1,,9
2024095355,40.396202,-76.008261,2024,10,,7,3.0,1,,0
2024095356,40.386138,-75.981433,2024,10,,7,3.0,1,,3
2024095365,40.420195,-75.146813,2024,10,,1,3.0,1,,0
2024095394,41.524756,-75.567559,2024,10,,7,3.0,1,,0
2024095404,41.085078,-76.137993,2024,10,,7,3.0,1,,0
2024095417,40.422882,-78.371841,2024,10,,6,3.0,1,,0
2024095420,40.611738,-77.580393,2024,10,,1,3.0,1,,0
2024095448,40.801962,-76.666079,2024,10,,2,3.0,1,,3
2024095449,40.149008,-75.203769,2024,10,,3,3.0,1,,0
2024095452,41.072659,-75.569224,2024,10,,4,3.0,1,,0
2024095454,40.831999,-76.750531,2024,10,,5,3.0,1,,0
2024095457,40.519563,-76.067308,2024,10,,6,3.0,1,,0
2024095458,40.466503,-78.482612,2024,10,,6,3.0,1,,0
2024095459,41.080191,-76.822811,2024,10,,6,3.0,1,,0
2024095460,41.158723,-76.797001,2024,10,,6,3.0,1,,0
2024095461,39.990081,-78.982747,2024,10,,7,3.0,1,,0
2024095462,41.537023,-80.18189,2024,10,,7,3.0,1,,0
2024095464,41.091398,-76.813261,2024,10,,7,3.0,1,,0
2024095465,41.17241,-76.788873,2024,10,,7,3.0,1,,4
2024095466,39.983823,-78.954176,2024,10,,7,3.0,1,,0
2024095469,40.476915,-75.781858,2024,10,,2,3.0,1,,0
2024095485,40.472674,-75.316624,2024,10,,7,3.0,1,,0
2024095490,41.301089,-80.421645,2024,10,,1,3.0,1,,0
2024095495,40.334221,-76.492866,2024,10,,1,3.0,1,,0
2024095529,39.982563,-76.700516,2024,10,,3,3.0,1,,0
2024095538,40.17438,-76.990436,2024,10,,2,3.0,1,,3
2024095566,40.374819,-80.102718,2024,10,,1,3.0,1,,4
2024095567,42.014118,-80.147653,2024,10,,6,3.0,1,,0
2024095570,40.31748,-79.678305,2024,10,,7,3.0,1,,0
2024095581,40.166677,-78.495812,2024,10,,5,3.0,1,,0
2024095583,41.763377,-78.255764,2024,10,,5,3.0,1,,0
2024095585,40.765901,-77.096648,2024,10,,6,3.0,1,,0
2024095586,41.854324,-80.371063,2024,10,,6,3.0,1,,0
2024095592,42.041025,-80.119354,2024,10,,6,3.0,1,,3
2024095593,40.536494,-78.901626,2024,10,,6,3.0,1,,0
2024095595,40.412179,-76.08364,2024,10,,7,3.0,1,,0
2024095596,40.564588,-77.257142,2024,10,,7,3.0,1,,0
2024095600,41.772336,-78.511573,2024,10,,1,3.0,1,,0
2024095601,41.017722,-77.952876,2024,10,,1,3.0,1,,0
2024095625,41.40725,-79.747787,2024,10,,7,3.0,1,,0
2024095651,40.384892,-80.053373,2024,10,,4,3.0,1,,0
2024095654,40.809714,-79.927554,2024,10,,3,3.0,1,,0
2024095655,40.776128,-79.929498,2024,10,,7,3.0,1,,0
2024095656,40.440444,-78.938994,2024,10,,1,3.0,1,,0
2024095659,41.082229,-75.680968,2024,10,,1,3.0,1,,0
2024095693,41.668227,-80.164293,2024,10,,2,3.0,1,,0
2024095694,40.356531,-74.987046,2024,10,,5,3.0,1,,0
2024095697,41.211238,-76.786457,2024,10,,6,3.0,1,,0
2024095705,40.870442,-76.574974,2024,10,19.0,4,3.0,1,,0
2024095710,40.216041,-76.091782,2024,10,,7,3.0,1,,0
2024095711,40.212359,-76.100769,2024,10,,7,3.0,1,,0
2024095718,40.20856,-76.136346,2024,10,,3,3.0,1,,0
2024095728,40.304522,-75.294172,2024,10,,7,3.0,1,,0
2024095786,40.592387,-80.055198,2024,10,,2,3.0,1,,0
2024095795,40.375847,-75.899443,2024,10,,2,3.0,1,,0
2024095800,40.80097,-75.258638,2024,10,,2,3.0,1,,0
2024095802,40.580805,-80.028714,2024,10,,2,3.0,1,,0
2024095806,41.237471,-80.374808,2024,10,,2,3.0,1,,0
2024095820,40.415344,-75.270045,2024,10,,5,3.0,1,,0
2024095828,40.193509,-77.234481,2024,10,,2,3.0,1,,0
2024095835,39.937236,-75.58937,2024,10,,5,3.0,1,,0
2024095856,40.548317,-75.621212,2024,10,,4,3.0,1,,8
2024095894,40.140477,-79.857952,2024,10,,3,3.0,1,,0
2024095903,40.950067,-75.807101,2024,10,,1,3.0,1,,0
2024095910,40.17337,-75.694174,2024,9,,4,3.0,1,,9
2024095933,41.022067,-79.522383,2024,10,,4,3.0,1,,3
2024095945,40.000962,-80.188706,2024,10,,3,3.0,1,,0
2024095946,40.571463,-80.117016,2024,10,,3,3.0,1,,0
2024095958,39.961097,-77.578845,2024,10,,2,3.0,1,,0
2024095962,40.554824,-76.933181,2024,10,,3,3.0,1,,0
2024095969,40.279785,-75.360676,2024,10,,4,3.0,1,,0
2024095973,39.833533,-75.816426,2024,10,,4,3.0,1,,0
2024095978,40.161808,-75.118573,2024,10,,6,3.0,1,,0
2024095980,40.154095,-75.201612,2024,10,,6,3.0,1,,8
2024095984,39.832659,-77.196434,2024,10,,6,3.0,1,,0
2024095990,39.933857,-77.14952,2024,10,,7,3.0,1,,0
2024095995,41.138082,-75.962661,2024,10,,1,3.0,1,,0
2024095997,39.853457,-77.196889,2024,10,,1,3.0,1,,0
2024096010,40.332479,-79.512412,2024,10,,2,3.0,1,,0
2024096020,41.756383,-78.109531,2024,10,,4,3.0,1,,0
2024096022,40.214012,-79.591111,2024,10,,4,3.0,1,,0
2024096024,40.634932,-79.5389,2024,10,,5,3.0,1,,0
2024096029,41.438978,-75.389899,2024,10,,5,3.0,1,,0
2024096030,40.102441,-79.915606,2024,10,,5,3.0,1,,0
2024096039,41.849971,-77.10217,2024,10,,5,3.0,1,,0
2024096040,40.767176,-76.865896,2024,10,,6,3.0,1,,0
2024096041,40.411851,-78.986473,2024,10,,6,3.0,1,,0
2024096043,40.496455,-79.915573,2024,10,,6,3.0,1,,0
2024096045,40.841649,-78.132895,2024,10,,6,3.0,1,,0
2024096047,41.230901,-75.862131,2024,10,,6,3.0,1,,0
2024096058,40.718083,-80.371983,2024,10,,6,3.0,1,,0
2024096060,40.457385,-77.025017,2024,10,,6,3.0,1,,3
2024096061,41.42134,-75.589111,2024,10,,6,3.0,1,,8
2024096064,40.206621,-77.257503,2024,10,,7,3.0,1,,0
2024096074,40.558597,-78.159881,2024,10,,7,3.0,1,,0
2024096075,40.863142,-80.368292,2024,10,,7,3.0,1,,3
2024096076,41.082958,-79.231563,2024,10,,7,3.0,1,,0
2024096078,40.19707,-76.818931,2024,10,,7,3.0,1,,0
2024096079,40.763641,-79.621601,2024,10,,7,3.0,1,,0
2024096080,40.011522,-78.447371,2024,10,,7,4.0,1,,0
2024096083,41.025646,-76.090959,2024,10,,1,3.0,1,,0
2024096084,40.513976,-76.119201,2024,10,,1,3.0,1,,0
2024096085,40.223771,-76.096168,2024,10,,1,3.0,1,,0
2024096086,40.161434,-77.60882,2024,10,,1,3.0,1,,0
2024096087,40.175539,-75.92239,2024,10,,1,3.0,1,,0
2024096088,40.519811,-79.853073,2024,10,,1,3.0,1,,0
2024096089,40.591509,-79.890086,2024,10,,1,3.0,1,,0
2024096090,40.743506,-80.368217,2024,10,,1,3.0,1,,0
2024096091,40.330086,-79.931835,2024,10,8.0,3,3.0,1,,3
2024096092,40.22796,-76.368877,2024,10,,1,3.0,1,,0
2024096096,40.29018,-79.350732,2024,10,,1,3.0,1,,0
2024096097,39.938753,-77.227227,2024,10,,1,3.0,1,,0
2024096099,40.148784,-80.205391,2024,10,,1,3.0,1,,3
2024096100,41.816558,-77.090892,2024,10,,1,3.0,1,,0
2024096103,40.171144,-79.559809,2024,10,,2,3.0,1,,0
2024096104,40.227283,-76.499328,2024,10,,2,3.0,1,,0
2024096105,40.058494,-78.086121,2024,10,,2,3.0,1,,0
2024096106,41.060769,-78.449006,2024,10,,2,3.0,1,,0
2024096107,41.190701,-76.087035,2024,10,,2,3.0,1,,0
2024096109,40.829677,-77.987966,2024,10,,2,3.0,1,,0
2024096110,41.548831,-80.100186,2024,10,,2,3.0,1,,0
2024096111,40.238663,-76.26206,2024,10,,2,3.0,1,,0
2024096132,40.224968,-76.129371,2024,10,,5,3.0,1,,0
2024096164,40.412569,-79.63075,2024,10,,1,3.0,1,,0
2024096206,40.270518,-80.12263,2024,6,,2,3.0,1,,8
2024096224,40.123174,-75.043499,2024,10,,5,3.0,1,,0
2024096292,39.96904,-76.004183,2024,9,,5,3.0,1,,0
2024096296,39.791173,-76.675225,2024,9,,4,3.0,1,,0
2024096319,40.076516,-76.76174,2024,10,,7,3.0,1,,0
2024096325,40.122872,-80.133804,2024,10,,2,3.0,1,,0
2024096331,40.818039,-77.028811,2024,10,,4,3.0,1,,0
2024096332,41.547391,-77.124565,2024,10,,4,3.0,1,,0
2024096343,39.874138,-76.385104,2024,10,,6,3.0,1,,3
2024096345,40.968305,-75.260711,2024,10,,6,3.0,1,,0
2024096349,41.434317,-78.048818,2024,10,,7,3.0,1,,2
2024096357,41.139902,-75.401986,2024,10,,2,3.0,1,,0
2024096359,40.575191,-75.655784,2024,10,,2,3.0,1,,0
2024096367,41.891543,-77.132546,2024,10,,4,3.0,1,,0
2024096369,41.152232,-75.41096,2024,10,,4,3.0,1,,0
2024096375,41.226157,-75.491551,2024,10,,4,3.0,1,,0
2024096377,40.982508,-75.192342,2024,10,,4,3.0,1,,0
2024096390,40.167618,-79.560586,2024,10,,6,3.0,1,,0
2024096391,40.589903,-75.589213,2024,10,,6,3.0,1,,0
2024096392,41.344109,-75.332729,2024,10,,7,3.0,1,,3
2024096398,40.278095,-76.986503,2024,10,,7,3.0,1,,3
2024096409,40.086691,-77.832339,2024,10,,1,3.0,1,,0
2024096411,41.016547,-75.641264,2024,10,,1,3.0,1,,0
2024096413,39.898889,-75.664153,2024,10,,2,3.0,1,,0
2024096414,41.903366,-79.862501,2024,10,,2,3.0,1,,0
2024096419,41.268687,-75.518484,2024,10,,2,3.0,1,,3
2024096420,40.559714,-76.207226,2024,10,,2,3.0,1,,0
2024096422,40.383485,-75.621029,2024,10,,3,3.0,1,,0
2024096424,40.473017,-76.308867,2024,10,,3,3.0,1,,0
2024096449,40.1395,-75.485253,2024,10,,5,3.0,1,,4
2024096454,41.550413,-75.530917,2024,10,,3,4.0,9,,0
2024096462,40.273923,-75.913541,2024,10,,3,3.0,1,,0
2024096464,40.334266,-76.097316,2024,10,,4,4.0,1,,0
2024096480,39.929148,-77.635679,2024,10,,2,3.0,1,,0
2024096485,40.11176,-76.443318,2024,10,,2,3.0,1,,0
2024096491,40.729909,-75.361031,2024,10,21.0,3,3.0,1,,0
2024096498,40.63084,-75.408278,2024,10,,2,3.0,1,,0
2024096506,41.253967,-80.451361,2024,10,,3,3.0,1,,0
2024096507,40.409501,-79.616653,2024,10,,3,3.0,1,,0
2024096514,40.258242,-75.248254,2024,10,,2,3.0,1,,0
2024096515,40.197511,-80.243638,2024,10,,3,3.0,1,,3
2024096528,41.020944,-75.9785,2024,10,,4,3.0,1,,0
2024096538,40.560404,-77.274436,2024,10,,4,3.0,1,,0
2024096539,41.7361,-79.66995,2024,10,,5,3.0,1,,0
2024096541,40.496963,-79.17761,2024,10,,2,3.0,1,,0
2024096544,39.740116,-79.325891,2024,10,,3,3.0,1,,3
2024096548,39.93345,-79.755122,2024,10,,5,3.0,1,,0
2024096551,40.214039,-78.785721,2024,10,,5,3.0,1,,0
2024096552,40.109386,-78.967551,2024,10,,6,3.0,1,,0
2024096553,40.18673,-78.97908,2024,10,,6,5.0,1,,0
2024096557,40.564794,-77.182841,2024,10,,6,4.0,1,,0
2024096559,41.265259,-75.861881,2024,10,,7,3.0,1,,3
2024096564,40.77011,-78.095306,2024,10,,1,3.0,1,,0
2024096569,40.339054,-80.131215,2024,10,,3,3.0,1,,0
2024096570,40.651102,-79.270542,2024,10,,3,3.0,1,,0
2024096573,40.211836,-80.254158,2024,10,,4,3.0,1,,0
2024096574,40.19149,-74.968521,2024,10,,4,5.0,1,,0
2024096579,40.47136,-79.59074,2024,10,,4,3.0,1,,0
2024096583,40.490242,-79.599863,2024,10,,4,3.0,1,,0
2024096587,40.317252,-79.940439,2024,10,,4,3.0,1,,0
2024096617,40.346633,-75.54284,2024,10,,4,3.0,1,,0
2024096633,40.038528,-76.832828,2024,10,,4,3.0,1,,0
2024096706,40.677779,-75.289877,2024,10,,6,3.0,1,,3
2024096707,40.246243,-78.897261,2024,10,,6,3.0,1,,0
2024096708,40.154892,-79.053575,2024,10,,6,3.0,1,,0
